cod_municipio,municipio,cod_depto,poblacion_total,pob_urbana,pob_rural,pct_urbano,area_km2,densidad_hab_km2,ipm_municipal,priv_hacinamiento,priv_agua,priv_salud,priv_trabajo_informal,tasa_kg_hab_dia,kg_residuos_dia,ton_residuos_dia,pct_reciclable,kg_reciclables_dia,cobertura_recoleccion_pct,dist_centro_acopio_km,centros_acopio_existentes,acceso_vial,necesita_centro_acopio,potencial_reciclaje_kg_mes,label_clase
47555,PLATO,47,6845,3242,3603,47.4,545.9,12.54,52.7,24.4,18.4,14.6,93.6,0.484,3315.0,3.315,8.0,266.0,31.9,27.72,0,1,2,7980.0,Muy prioritario
47570,PUEBLOVIEJO,47,1060,505,555,47.6,275.3,3.85,58.0,20.8,70.0,17.6,94.0,0.557,590.0,0.59,14.0,83.0,22.5,27.76,0,1,2,2490.0,Muy prioritario
47605,REMOLINO,47,3294,1590,1704,48.3,1158.7,2.84,50.6,21.8,4.0,11.5,92.0,0.604,1991.0,1.991,14.4,286.0,25.2,23.22,0,2,2,8580.0,Muy prioritario
47660,SABANAS DE SAN ÁNGEL,47,1809,940,869,52.0,103.3,17.52,69.4,23.7,42.4,21.4,92.7,0.429,775.0,0.775,17.1,132.0,20.8,38.05,0,3,2,3960.0,Muy prioritario
47675,SALAMINA,47,313040,183411,129629,58.6,598.2,523.26,44.3,20.6,5.2,9.5,92.7,0.608,190433.0,190.433,18.3,34811.0,42.9,21.61,3,3,0,1044330.0,No prioritario
47692,SAN SEBASTIÁN DE BUENAVISTA,47,71985,44579,27406,61.9,193.7,371.61,63.8,20.9,25.7,16.7,94.9,0.672,48396.0,48.396,14.2,6864.0,43.8,31.4,2,1,1,205920.0,Prioritario
47703,SAN ZENÓN,47,131768,66773,64995,50.7,226.6,581.62,56.4,22.4,14.5,17.8,93.1,0.519,68452.0,68.452,14.1,9662.0,27.1,26.4,4,1,1,289860.0,Prioritario
47707,SANTA ANA,47,48972,24952,24020,51.0,273.2,179.27,47.3,20.9,21.1,14.4,93.4,0.61,29866.0,29.866,12.3,3673.0,30.5,21.43,0,2,2,110190.0,Muy prioritario
47720,SANTA BÁRBARA DE PINTO,47,1750,668,1082,38.2,331.2,5.28,57.8,18.8,21.1,14.6,93.3,0.728,1274.0,1.274,9.9,127.0,24.4,26.53,0,1,2,3810.0,Muy prioritario
47745,SITIONUEVO,47,5197,1463,3734,28.2,212.8,24.42,70.7,25.6,36.6,19.9,93.1,0.454,2361.0,2.361,13.2,313.0,10.0,33.93,0,2,2,9390.0,Muy prioritario
47798,TENERIFE,47,32237,12426,19811,38.5,316.6,101.82,56.3,24.3,33.1,16.8,92.4,0.536,17268.0,17.268,9.5,1646.0,20.0,29.11,0,1,2,49380.0,Muy prioritario
47960,ZAPAYÁN,47,1480,664,816,44.9,1625.8,0.91,70.4,22.5,53.5,15.9,95.6,0.471,696.0,0.696,12.7,89.0,13.3,32.14,0,3,2,2670.0,Muy prioritario
47980,ZONA BANANERA,47,48213,28884,19329,59.9,798.3,60.39,48.6,19.0,26.1,19.6,80.2,0.604,29127.0,29.127,12.5,3642.0,42.7,25.01,1,1,0,109260.0,No prioritario
50001,VILLAVICENCIO,50,8668,5444,3224,62.8,694.4,12.48,15.9,6.3,6.7,17.5,82.3,0.638,5531.0,5.531,17.4,964.0,47.1,11.82,0,1,0,28920.0,No prioritario
50006,ACACÍAS,50,6804,5486,1318,80.6,141.6,48.03,19.2,6.7,4.4,17.1,78.8,0.688,4682.0,4.682,23.0,1075.0,61.1,12.3,0,3,0,32250.0,No prioritario
50110,BARRANCA DE UPÍA,50,48037,28454,19583,59.2,84.2,570.67,36.5,14.2,13.4,22.4,72.6,0.505,24276.0,24.276,11.5,2796.0,40.6,18.67,0,2,1,83880.0,Prioritario
50124,CABUYARO,50,29722,19870,9852,66.9,770.0,38.6,32.2,9.3,8.5,17.8,72.7,0.634,18842.0,18.842,10.6,2002.0,47.6,21.93,0,2,1,60060.0,Prioritario
50150,CASTILLA LA NUEVA,50,6976,5862,1114,84.0,700.1,9.96,23.1,7.1,6.9,14.4,71.3,0.803,5603.0,5.603,17.5,982.0,67.6,12.05,0,2,0,29460.0,No prioritario
50223,CUBARRAL,50,107666,85158,22508,79.1,1432.5,75.16,21.8,5.6,13.8,12.4,85.3,0.702,75611.0,75.611,17.5,13199.0,57.4,11.56,5,2,0,395970.0,No prioritario
50226,CUMARAL,50,1908,1320,588,69.2,118.5,16.1,22.7,6.9,17.6,14.6,78.0,0.704,1343.0,1.343,17.1,229.0,60.3,11.29,0,3,0,6870.0,No prioritario
50245,EL CALVARIO,50,40484,24310,16174,60.1,185.8,217.92,29.7,3.0,27.4,12.8,88.1,0.571,23126.0,23.126,14.2,3276.0,50.8,14.98,2,3,0,98280.0,No prioritario
50251,EL CASTILLO,50,38854,16499,22355,42.5,34.2,1135.64,42.2,12.1,21.6,13.4,92.6,0.58,22530.0,22.53,13.1,2961.0,15.8,19.89,2,1,1,88830.0,Prioritario
50270,EL DORADO,50,7652,4737,2915,61.9,152.8,50.08,28.9,5.9,9.8,11.4,89.0,0.62,4744.0,4.744,16.8,797.0,51.9,16.48,0,3,1,23910.0,Prioritario
50287,FUENTE DE ORO,50,24029,15405,8624,64.1,809.1,29.7,32.0,9.4,13.7,12.7,88.5,0.53,12744.0,12.744,19.0,2425.0,44.0,15.45,0,2,1,72750.0,Prioritario
50313,GRANADA,50,1405,833,572,59.3,139.8,10.05,29.6,8.2,37.5,16.0,88.1,0.613,861.0,0.861,9.6,82.0,48.8,14.96,0,2,0,2460.0,No prioritario
50318,GUAMAL,50,70491,49618,20873,70.4,527.7,133.58,22.6,8.2,3.4,16.2,81.0,0.552,38927.0,38.927,15.4,6007.0,56.2,14.94,0,3,1,180210.0,Prioritario
50325,MAPIRIPÁN,50,9577,4510,5067,47.1,194.7,49.19,64.2,17.5,43.0,21.8,85.1,0.488,4671.0,4.671,14.9,694.0,23.3,29.51,0,3,2,20820.0,Muy prioritario
50330,MESETAS,50,5213,2926,2287,56.1,361.0,14.44,45.1,8.5,30.0,12.1,88.6,0.59,3074.0,3.074,12.4,380.0,36.1,21.06,0,3,1,11400.0,Prioritario
50350,LA MACARENA,50,88275,34480,53795,39.1,61.7,1430.02,67.9,7.5,68.7,22.7,94.8,0.53,46787.0,46.787,18.6,8702.0,20.8,30.76,1,1,2,261060.0,Muy prioritario
50370,URIBE,50,3760,1884,1876,50.1,271.0,13.87,60.4,6.6,57.1,15.0,91.9,0.455,1712.0,1.712,12.6,216.0,20.8,31.13,0,1,2,6480.0,Muy prioritario
50400,LEJANÍAS,50,1058,683,375,64.6,30.0,35.27,39.9,6.6,25.9,13.2,92.9,0.693,733.0,0.733,15.8,116.0,49.2,18.15,0,3,1,3480.0,Prioritario
50450,PUERTO CONCORDIA,50,810,360,450,44.5,195.5,4.14,53.0,10.2,42.7,13.6,89.2,0.574,465.0,0.465,15.6,73.0,29.6,25.79,0,3,2,2190.0,Muy prioritario
50568,PUERTO GAITÁN,50,39768,25931,13837,65.2,34.6,1149.85,51.8,22.5,37.8,21.9,76.7,0.554,22049.0,22.049,14.2,3141.0,46.7,24.58,2,3,0,94230.0,No prioritario
50573,PUERTO LÓPEZ,50,1333,861,472,64.6,1040.2,1.28,32.7,12.4,13.0,16.4,78.4,0.485,647.0,0.647,10.4,67.0,59.9,18.34,0,1,0,2010.0,No prioritario
50577,PUERTO LLERAS,50,314465,185694,128771,59.1,622.0,505.6,43.5,9.7,39.9,12.9,87.7,0.575,180695.0,180.695,14.1,25513.0,37.5,22.46,2,3,1,765390.0,Prioritario
50590,PUERTO RICO,50,800,499,301,62.4,428.4,1.87,47.1,9.4,52.6,15.9,86.0,0.564,451.0,0.451,18.8,85.0,46.8,25.71,0,3,1,2550.0,Prioritario
50606,RESTREPO,50,283118,219942,63176,77.7,1518.1,186.5,15.3,6.4,6.3,16.3,78.8,0.67,189631.0,189.631,16.3,30830.0,64.8,7.37,2,3,0,924900.0,No prioritario
50680,SAN CARLOS DE GUAROA,50,19532,14353,5179,73.5,78.4,249.26,31.9,10.6,10.3,16.9,69.9,0.615,12010.0,12.01,14.3,1719.0,62.7,15.14,0,3,1,51570.0,Prioritario
50683,SAN JUAN DE ARAMA,50,11225,7246,3979,64.6,1991.9,5.64,37.9,8.8,23.3,10.9,86.2,0.448,5025.0,5.025,18.7,941.0,46.7,17.92,0,2,1,28230.0,Prioritario
50686,SAN JUANITO,50,5009,2713,2296,54.2,748.9,6.69,43.2,13.3,28.5,18.8,89.2,0.536,2683.0,2.683,13.9,374.0,33.9,20.04,0,1,1,11220.0,Prioritario
50689,SAN MARTÍN,50,27404,19893,7511,72.6,184.2,148.76,25.5,7.6,6.2,14.5,79.3,0.616,16879.0,16.879,15.2,2570.0,64.2,12.59,0,3,0,77100.0,No prioritario
50711,VISTAHERMOSA,50,12484,5836,6648,46.8,956.0,13.06,48.5,8.1,33.0,17.1,91.6,0.588,7337.0,7.337,14.6,1073.0,25.1,23.17,0,3,2,32190.0,Muy prioritario
52001,PASTO,52,97337,74062,23275,76.1,64.9,1500.4,16.3,8.8,1.5,15.0,81.8,0.598,58256.0,58.256,19.4,11314.0,56.5,9.93,0,3,0,339420.0,No prioritario
52019,ALBÁN,52,16409,9552,6857,58.2,91.0,180.37,44.2,7.1,23.5,7.6,92.2,0.717,11768.0,11.768,22.5,2644.0,36.5,23.04,0,1,2,79320.0,Muy prioritario
52022,ALDANA,52,17510,11534,5976,65.9,117.9,148.54,29.1,10.9,15.6,7.3,89.9,0.461,8065.0,8.065,18.6,1498.0,53.7,14.79,0,1,1,44940.0,Prioritario
52036,ANCUYA,52,6943,4905,2038,70.7,129.7,53.53,22.2,7.2,1.8,6.6,89.6,0.738,5120.0,5.12,20.0,1026.0,63.9,14.16,0,3,0,30780.0,No prioritario
52051,ARBOLEDA,52,12058,4505,7553,37.4,68.9,175.1,54.3,12.3,30.3,14.8,94.1,0.482,5806.0,5.806,11.7,680.0,17.9,26.08,0,1,2,20400.0,Muy prioritario
52079,BARBACOAS,52,23249,8125,15124,35.0,1061.8,21.9,76.1,16.2,87.7,21.5,95.4,0.559,12986.0,12.986,9.9,1288.0,15.2,34.72,0,1,2,38640.0,Muy prioritario
52083,BELÉN,52,800,522,278,65.3,179.4,4.46,34.1,15.9,7.6,8.6,93.6,0.618,494.0,0.494,16.2,80.0,41.7,17.71,0,1,0,2400.0,No prioritario
52110,BUESACO,52,1179,739,440,62.8,373.5,3.16,39.2,9.2,26.4,8.6,91.0,0.692,816.0,0.816,16.1,131.0,42.5,17.61,0,1,1,3930.0,Prioritario
52203,COLÓN,52,50913,26138,24775,51.3,123.4,412.52,42.4,3.3,21.4,7.4,93.4,0.524,26697.0,26.697,11.4,3043.0,32.0,19.64,2,1,0,91290.0,No prioritario
52207,CONSACÁ,52,18170,13479,4691,74.2,30.0,605.67,34.9,7.2,5.5,8.8,91.1,0.559,10154.0,10.154,16.4,1665.0,55.7,16.87,0,2,1,49950.0,Prioritario
52210,CONTADERO,52,9593,4956,4637,51.7,338.3,28.35,44.0,14.9,10.1,8.3,92.3,0.67,6430.0,6.43,15.9,1020.0,33.7,28.61,0,1,2,30600.0,Muy prioritario
52215,CÓRDOBA,52,13810,9346,4464,67.7,30.0,460.33,41.8,16.9,9.1,7.5,94.1,0.612,8447.0,8.447,17.3,1465.0,51.8,22.17,0,1,1,43950.0,Prioritario
52224,CUASPUD CARLOSAMA,52,24975,14379,10596,57.6,225.3,110.83,51.4,17.8,47.0,8.0,94.4,0.598,14936.0,14.936,16.8,2505.0,34.2,22.96,0,3,2,75150.0,Muy prioritario
52227,CUMBAL,52,5056,3168,1888,62.7,47.4,106.73,28.6,10.3,10.0,9.2,93.7,0.699,3536.0,3.536,16.6,588.0,48.5,18.93,0,2,1,17640.0,Prioritario
52233,CUMBITARA,52,3291,2486,805,75.6,2656.4,1.24,39.4,7.8,17.2,8.2,93.5,0.57,1875.0,1.875,15.5,291.0,56.0,20.94,0,2,1,8730.0,Prioritario
52240,CHACHAGÜÍ,52,19006,10668,8338,56.1,730.4,26.02,32.2,13.0,6.6,12.3,89.1,0.622,11825.0,11.825,13.6,1605.0,36.2,17.91,0,2,1,48150.0,Prioritario
52250,EL CHARCO,52,2296,1074,1222,46.8,277.8,8.26,75.9,15.5,79.7,26.6,95.7,0.49,1125.0,1.125,10.6,119.0,18.8,38.17,0,1,2,3570.0,Muy prioritario
52254,EL PEÑOL,52,27857,18721,9136,67.2,1114.8,24.99,43.0,6.0,36.8,6.8,92.9,0.608,16944.0,16.944,21.6,3656.0,46.9,20.39,0,1,1,109680.0,Prioritario
52256,EL ROSARIO,52,800,387,413,48.4,88.6,9.03,52.1,8.2,23.3,6.5,94.6,0.549,439.0,0.439,14.4,63.0,27.1,24.17,0,3,1,1890.0,Prioritario
52258,EL TABLÓN DE GÓMEZ,52,85176,56130,29046,65.9,469.7,181.33,50.4,9.0,46.4,7.2,94.6,0.494,42041.0,42.041,15.4,6481.0,44.3,24.02,0,2,2,194430.0,Muy prioritario
52260,EL TAMBO,52,31278,19974,11304,63.9,311.0,100.57,31.9,11.4,14.8,6.8,91.3,0.543,16988.0,16.988,13.1,2225.0,48.3,16.95,2,2,0,66750.0,No prioritario
52287,FUNES,52,21180,13269,7911,62.6,335.9,63.05,41.1,14.0,10.7,6.0,91.4,0.709,15010.0,15.01,24.6,3688.0,41.9,20.63,0,3,1,110640.0,Prioritario
52317,GUACHUCAL,52,78342,53932,24410,68.8,1126.4,69.55,30.4,9.2,7.2,8.7,93.1,0.696,54547.0,54.547,13.2,7181.0,59.2,16.22,1,3,0,215430.0,No prioritario
52320,GUAITARILLA,52,267762,170739,97023,63.8,589.3,454.35,33.6,12.0,3.3,5.3,91.8,0.6,160671.0,160.671,14.6,23442.0,41.5,24.16,5,2,0,703260.0,No prioritario
52323,GUALMATÁN,52,82939,60501,22438,72.9,346.0,239.7,30.9,12.6,2.7,5.7,92.8,0.661,54842.0,54.842,18.0,9895.0,52.8,20.69,0,2,1,296850.0,Prioritario
52352,ILES,52,800,521,279,65.2,33.6,23.82,43.6,19.3,10.5,6.5,93.6,0.587,470.0,0.47,17.8,84.0,59.5,25.44,0,1,1,2520.0,Prioritario
52354,IMUÉS,52,1335,626,709,46.9,77.3,17.27,40.2,8.4,23.3,9.6,91.2,0.646,863.0,0.863,17.1,147.0,25.0,23.59,0,2,1,4410.0,Prioritario
52356,IPIALES,52,4338,3530,808,81.4,211.2,20.54,23.4,11.7,11.7,11.7,89.8,0.66,2861.0,2.861,23.1,660.0,59.5,18.91,0,2,0,19800.0,No prioritario
52378,LA CRUZ,52,14002,7703,6299,55.0,273.7,51.16,27.8,9.2,1.5,6.6,92.4,0.589,8242.0,8.242,16.5,1362.0,44.9,13.68,0,3,1,40860.0,Prioritario
52381,LA FLORIDA,52,33920,19626,14294,57.9,63.0,538.08,59.0,12.5,5.9,7.5,94.1,0.673,22832.0,22.832,12.1,2767.0,24.0,26.63,0,3,2,83010.0,Muy prioritario
52385,LA LLANADA,52,3617,2671,946,73.9,4420.5,0.82,33.6,9.2,22.8,7.4,94.5,0.583,2110.0,2.11,16.1,340.0,55.2,16.8,0,3,1,10200.0,Prioritario
52390,LA TOLA,52,18698,5970,12728,31.9,1509.7,12.39,73.9,10.8,98.4,27.4,97.0,0.602,11264.0,11.264,13.6,1534.0,17.3,38.59,0,1,2,46020.0,Muy prioritario
52399,LA UNIÓN,52,3429,1802,1627,52.6,504.0,6.8,48.6,11.1,39.7,9.1,93.4,0.438,1501.0,1.501,21.0,315.0,25.0,23.92,0,2,2,9450.0,Muy prioritario
52405,LEIVA,52,4443,1909,2534,43.0,266.8,16.65,55.3,10.6,38.9,9.5,95.1,0.652,2898.0,2.898,9.6,278.0,12.2,29.11,0,2,2,8340.0,Muy prioritario
52411,LINARES,52,1062,674,388,63.5,189.7,5.6,32.9,8.7,9.2,5.5,91.4,0.574,610.0,0.61,19.5,119.0,39.8,15.43,0,1,0,3570.0,No prioritario
52418,LOS ANDES,52,2535,1409,1126,55.6,78.1,32.47,44.9,10.9,14.7,8.1,93.8,0.553,1402.0,1.402,15.6,219.0,41.1,21.05,0,2,1,6570.0,Prioritario
52427,MAGÜÍ,52,1172,469,703,40.1,268.5,4.36,85.3,18.4,95.9,27.0,98.6,0.359,421.0,0.421,16.0,67.0,16.1,41.06,0,2,2,2010.0,Muy prioritario
52435,MALLAMA,52,2306,1662,644,72.1,333.4,6.92,39.0,7.0,21.7,9.0,90.1,0.602,1388.0,1.388,16.4,228.0,50.6,17.54,0,3,1,6840.0,Prioritario
52473,MOSQUERA,52,89014,48108,40906,54.0,55.1,1614.31,70.2,4.6,96.3,35.6,95.4,0.483,42994.0,42.994,12.4,5321.0,31.0,31.68,2,1,1,159630.0,Prioritario
52480,NARIÑO,52,2418,1354,1064,56.0,365.4,6.62,40.8,19.0,3.6,9.7,90.1,0.525,1271.0,1.271,17.4,221.0,45.1,19.44,0,1,1,6630.0,Prioritario
52490,OLAYA HERRERA,52,1526194,576691,949503,37.8,203.1,7514.57,75.9,13.7,90.4,25.8,96.9,0.49,748079.0,748.079,15.2,114022.0,20.2,34.76,10,2,2,3420660.0,Muy prioritario
52506,OSPINA,52,32466,17594,14872,54.2,30.0,1082.2,28.9,12.7,3.5,5.8,92.1,0.643,20888.0,20.888,17.8,3725.0,38.9,17.55,2,1,0,111750.0,No prioritario
52520,FRANCISCO PIZARRO,52,18633,6866,11767,36.9,87.1,213.82,69.5,8.3,65.3,19.8,94.0,0.514,9578.0,9.578,13.1,1259.0,10.0,32.33,0,1,2,37770.0,Muy prioritario
52540,POLICARPA,52,2849,1980,869,69.5,149.0,19.13,38.7,8.7,16.8,8.4,94.6,0.653,1859.0,1.859,14.7,272.0,46.8,19.44,0,1,1,8160.0,Prioritario
52560,POTOSÍ,52,47124,38370,8754,81.4,2357.2,19.99,27.5,15.0,0.7,7.7,94.8,0.588,27712.0,27.712,13.0,3593.0,62.9,12.24,2,3,0,107790.0,No prioritario
52565,PROVIDENCIA,52,4740,1988,2752,41.9,477.2,9.93,55.3,10.0,23.7,6.0,95.2,0.447,2120.0,2.12,16.2,342.0,19.9,29.93,0,1,2,10260.0,Muy prioritario
52573,PUERRES,52,16640,10090,6550,60.6,49.3,337.69,32.7,13.7,9.7,7.4,90.9,0.736,12255.0,12.255,16.8,2063.0,43.8,16.43,0,3,1,61890.0,Prioritario
52585,PUPIALES,52,1339962,877256,462706,65.5,438.4,3056.14,32.2,14.0,12.4,8.1,91.8,0.553,741078.0,741.078,13.1,97448.0,54.9,17.74,5,2,0,2923440.0,No prioritario
52612,RICAURTE,52,11238,4956,6282,44.1,38.2,294.07,71.9,17.5,67.5,19.1,94.1,0.659,7405.0,7.405,12.3,910.0,24.5,35.43,0,2,2,27300.0,Muy prioritario
52621,ROBERTO PAYÁN,52,105735,31639,74096,29.9,897.2,117.86,81.0,9.0,86.7,30.2,97.9,0.45,47607.0,47.607,11.1,5281.0,10.0,36.61,3,2,2,158430.0,Muy prioritario
52678,SAMANIEGO,52,3767,2251,1516,59.8,139.0,27.1,47.7,9.7,25.4,5.9,93.9,0.589,2220.0,2.22,11.0,245.0,45.0,27.57,0,2,2,7350.0,Muy prioritario
52683,SANDONÁ,52,12544,8011,4533,63.9,218.7,57.36,28.9,10.0,1.3,8.9,91.2,0.691,8669.0,8.669,13.4,1165.0,50.6,16.24,0,2,1,34950.0,Prioritario
52685,SAN BERNARDO,52,323657,159382,164275,49.2,1201.1,269.48,59.4,9.4,42.5,8.1,95.2,0.649,209966.0,209.966,11.0,23144.0,26.8,27.98,1,1,1,694320.0,Prioritario
52687,SAN LORENZO,52,4321,2427,1894,56.2,52.2,82.75,55.3,9.5,36.8,7.0,93.5,0.566,2445.0,2.445,13.9,339.0,38.5,24.91,0,2,2,10170.0,Muy prioritario
52693,SAN PABLO,52,348853,210677,138176,60.4,45.8,7623.17,41.1,6.9,41.0,7.0,91.5,0.561,195534.0,195.534,13.3,26051.0,42.4,26.98,3,3,1,781530.0,Prioritario
52694,SAN PEDRO DE CARTAGO,52,47760,23282,24478,48.7,121.5,393.18,54.6,9.0,69.6,5.5,90.5,0.541,25815.0,25.815,9.5,2451.0,37.8,28.62,1,2,1,73530.0,Prioritario
52696,SANTA BÁRBARA,52,4854,1896,2958,39.1,850.7,5.71,75.1,10.0,90.9,23.8,95.9,0.533,2589.0,2.589,19.5,504.0,10.0,33.79,0,1,2,15120.0,Muy prioritario
52699,SANTACRUZ,52,41703,18863,22840,45.2,39.5,1055.26,65.1,15.6,44.5,10.0,95.7,0.602,25115.0,25.115,17.8,4466.0,18.6,30.01,0,3,2,133980.0,Muy prioritario
52720,SAPUYES,52,76925,43262,33663,56.2,30.0,2564.17,43.0,17.8,8.7,7.1,94.1,0.575,44255.0,44.255,12.8,5659.0,37.1,24.37,1,2,0,169770.0,No prioritario
52786,TAMINANGO,52,40915,25068,15847,61.3,142.4,287.33,36.1,8.6,16.0,9.6,93.9,0.645,26373.0,26.373,16.4,4337.0,46.5,19.95,1,2,0,130110.0,No prioritario
52788,TANGUA,52,800,561,239,70.2,474.4,1.69,46.0,15.7,8.0,8.1,89.5,0.762,609.0,0.609,17.8,108.0,55.7,24.25,0,3,1,3240.0,Prioritario
52835,SAN ANDRÉS DE TUMACO,52,3608,2066,1542,57.3,1033.1,3.49,53.7,8.6,58.3,19.5,91.6,0.61,2199.0,2.199,18.8,413.0,35.3,25.36,0,3,2,12390.0,Muy prioritario
52838,TÚQUERRES,52,8556,5401,3155,63.1,140.4,60.96,32.5,13.9,9.8,9.1,93.4,0.627,5369.0,5.369,13.4,717.0,40.0,18.62,0,1,1,21510.0,Prioritario
52885,YACUANQUER,52,11684,7484,4200,64.1,149.3,78.23,44.2,12.4,6.7,9.0,88.3,0.485,5663.0,5.663,19.2,1086.0,48.6,20.94,0,3,1,32580.0,Prioritario
54001,SAN JOSÉ DE CÚCUTA,54,40831,27319,13512,66.9,977.2,41.78,25.7,16.4,3.9,17.5,87.0,0.407,16626.0,16.626,14.5,2419.0,56.3,12.65,2,3,0,72570.0,No prioritario
54003,ÁBREGO,54,18395,11203,7192,60.9,30.0,613.17,55.8,15.4,29.5,14.5,95.8,0.625,11491.0,11.491,11.6,1331.0,28.4,27.28,0,1,2,39930.0,Muy prioritario
54051,ARBOLEDAS,54,1207,674,533,55.9,153.5,7.86,53.5,12.4,49.0,13.4,91.6,0.566,683.0,0.683,17.3,118.0,34.2,34.8,0,3,2,3540.0,Muy prioritario
54099,BOCHALEMA,54,26485,16516,9969,62.4,307.5,86.13,36.3,9.1,23.8,15.0,84.4,0.558,14786.0,14.786,19.6,2899.0,37.3,17.52,0,3,1,86970.0,Prioritario
54109,BUCARASICA,54,40096,19182,20914,47.8,419.5,95.58,67.9,15.7,56.5,13.8,91.6,0.561,22488.0,22.488,22.0,4958.0,19.4,31.62,0,2,2,148740.0,Muy prioritario
54125,CÁCOTA,54,36593,15769,20824,43.1,132.7,275.72,48.9,17.9,59.0,14.1,90.1,0.518,18938.0,18.938,10.2,1934.0,19.6,25.77,2,3,1,58020.0,Prioritario
54128,CÁCHIRA,54,93470,39393,54077,42.1,255.0,366.52,56.4,10.2,60.9,16.0,92.6,0.609,56905.0,56.905,15.8,8997.0,25.1,27.79,1,2,1,269910.0,Prioritario
54172,CHINÁCOTA,54,59937,34325,25612,57.3,30.0,1997.9,30.3,13.5,18.4,16.1,86.4,0.586,35121.0,35.121,14.0,4916.0,43.0,19.82,1,3,0,147480.0,No prioritario
54174,CHITAGÁ,54,30531,16261,14270,53.3,111.1,274.9,54.8,20.8,38.9,13.8,94.3,0.503,15366.0,15.366,17.2,2639.0,25.1,28.56,0,2,2,79170.0,Muy prioritario
54206,CONVENCIÓN,54,11774,7118,4656,60.5,421.7,27.92,64.0,17.4,49.1,18.4,94.3,0.671,7901.0,7.901,11.1,880.0,39.6,27.76,0,2,2,26400.0,Muy prioritario
54223,CUCUTILLA,54,800,481,319,60.2,75.3,10.63,71.1,12.1,72.9,16.3,93.1,0.573,459.0,0.459,11.7,54.0,25.7,49.78,0,2,2,1620.0,Muy prioritario
54239,DURANIA,54,28949,18354,10595,63.4,262.6,110.22,44.5,15.6,33.7,15.8,87.1,0.646,18694.0,18.694,13.5,2526.0,45.4,23.82,0,1,2,75780.0,Muy prioritario
54245,EL CARMEN,54,19415,9254,10161,47.7,418.3,46.41,68.9,21.4,55.3,16.1,93.3,0.502,9756.0,9.756,14.5,1415.0,18.2,36.16,0,3,2,42450.0,Muy prioritario
54250,EL TARRA,54,21782,6070,15712,27.9,162.2,134.28,71.2,22.8,42.5,19.5,96.2,0.41,8920.0,8.92,10.4,924.0,10.0,35.25,0,2,2,27720.0,Muy prioritario
54261,EL ZULIA,54,1341,744,597,55.5,300.2,4.47,41.9,18.7,14.7,15.7,89.1,0.579,776.0,0.776,17.0,132.0,39.9,24.8,0,3,1,3960.0,Prioritario
54313,GRAMALOTE,54,1908,1017,891,53.3,77.1,24.76,42.3,7.8,42.1,17.0,83.3,0.564,1077.0,1.077,17.9,193.0,37.9,19.61,0,1,1,5790.0,Prioritario
54344,HACARÍ,54,88936,32010,56926,36.0,191.0,465.73,73.4,16.7,72.9,12.8,95.5,0.532,47346.0,47.346,14.9,7054.0,17.1,33.84,1,1,2,211620.0,Muy prioritario
54347,HERRÁN,54,12441,6496,5945,52.2,508.9,24.45,52.4,21.6,67.9,26.2,90.7,0.537,6685.0,6.685,19.6,1309.0,30.9,29.62,0,3,2,39270.0,Muy prioritario
54377,LABATECA,54,45556,25713,19843,56.4,295.4,154.21,41.3,10.9,28.6,16.4,88.0,0.429,19537.0,19.537,16.4,3202.0,39.9,19.37,2,1,0,96060.0,No prioritario
54385,LA ESPERANZA,54,14058,4907,9151,34.9,121.0,116.14,57.1,13.4,34.7,16.1,85.0,0.455,6396.0,6.396,9.3,597.0,12.1,26.34,0,1,2,17910.0,Muy prioritario
54398,LA PLAYA,54,14094,7081,7013,50.2,320.2,44.01,67.9,15.5,67.9,9.2,95.7,0.614,8660.0,8.66,18.6,1612.0,25.8,34.3,0,3,2,48360.0,Muy prioritario
54405,LOS PATIOS,54,72323,45981,26342,63.6,576.8,125.38,21.4,13.5,3.6,20.3,83.4,0.581,41985.0,41.985,14.0,5896.0,53.0,15.8,2,2,0,176880.0,No prioritario
54418,LOURDES,54,5277,3152,2125,59.7,30.0,175.9,45.3,16.0,30.7,18.2,86.3,0.569,3004.0,3.004,18.2,547.0,39.7,20.67,0,1,1,16410.0,Prioritario
54480,MUTISCUA,54,15883,12114,3769,76.3,983.3,16.15,42.2,10.6,50.7,13.0,93.2,0.734,11658.0,11.658,21.8,2547.0,47.0,23.85,0,3,1,76410.0,Prioritario
54498,OCAÑA,54,5813,3418,2395,58.8,163.4,35.56,31.4,10.9,7.0,16.0,89.3,0.528,3071.0,3.071,16.8,514.0,45.2,18.1,0,2,1,15420.0,Prioritario
54518,PAMPLONA,54,6111,3205,2906,52.5,407.7,14.99,20.5,7.8,7.0,19.0,85.3,0.436,2667.0,2.667,10.3,274.0,42.9,12.78,0,1,0,8220.0,No prioritario
54520,PAMPLONITA,54,7657,4417,3240,57.7,1029.4,7.44,41.7,9.8,50.9,12.0,86.1,0.568,4349.0,4.349,12.5,544.0,36.0,24.12,0,1,1,16320.0,Prioritario
54553,PUERTO SANTANDER,54,19927,13563,6364,68.1,47.2,422.35,42.9,25.4,4.6,18.1,95.5,0.584,11628.0,11.628,20.3,2358.0,42.0,20.39,0,3,1,70740.0,Prioritario
